date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:36:27	68191/68191	---M--	200	added ('OK')	image/jpeg	etag:%221c06c2f-10a5f-54d4b127179b1%22	http://risotto.mycookroom.ru/1.0.8/assets/images/demo/7.jpg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/demo/7.jpg	(from http://risotto.mycookroom.ru/1.0.8/start.html)
13:36:27	66879/66879	---M--	200	added ('OK')	image/jpeg	etag:%221c06c2d-1053f-54d4b12689071%22	http://risotto.mycookroom.ru/1.0.8/assets/images/demo/5.jpg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/demo/5.jpg	(from http://risotto.mycookroom.ru/1.0.8/start.html)
13:36:27	75514/75514	---M--	200	added ('OK')	image/jpeg	etag:%221c06c2e-126fa-54d4b126dfb29%22	http://risotto.mycookroom.ru/1.0.8/assets/images/demo/6.jpg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/demo/6.jpg	(from http://risotto.mycookroom.ru/1.0.8/start.html)
13:36:27	37330/37330	---MCZ	200	added ('OK')	text/javascript	etag:W/%221c06c18-91d2-54d4b11f41809%22	http://risotto.mycookroom.ru/1.0.8/assets/bootstrap/js/bootstrap.min.js	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/bootstrap/js/bootstrap.min.js	(from http://risotto.mycookroom.ru/1.0.8/start.html)
13:36:28	7030/7030	---MCZ	200	added ('OK')	text/javascript	etag:W/%221c06bf0-1b76-54d4b110fa791%22	http://risotto.mycookroom.ru/1.0.8/assets/js/custom.min.js	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/js/custom.min.js	(from http://risotto.mycookroom.ru/1.0.8/start.html)
13:36:30	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221c06c12-4e9f-54d4b11d46e91%22	http://risotto.mycookroom.ru/1.0.8/assets/bootstrap/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/bootstrap/fonts/glyphicons-halflings-regular.eot	(from http://risotto.mycookroom.ru/1.0.8/assets/bootstrap/css/bootstrap.min.css)
13:36:32	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221c06c12-4e9f-54d4b11d46e91%22	http://risotto.mycookroom.ru/1.0.8/assets/bootstrap/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/bootstrap/fonts/glyphicons-halflings-regulard41d.eot	(from http://risotto.mycookroom.ru/1.0.8/assets/bootstrap/css/bootstrap.min.css)
13:36:32	18028/18028	---MCZ	200	added ('OK')	text/plain	etag:W/%221c06c16-466c-54d4b11e22649%22	http://risotto.mycookroom.ru/1.0.8/assets/bootstrap/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/bootstrap/fonts/glyphicons-halflings-regular.woff2	(from http://risotto.mycookroom.ru/1.0.8/assets/bootstrap/css/bootstrap.min.css)
13:36:34	108738/108738	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221c06c13-1a8c2-54d4b11d83369%22	http://risotto.mycookroom.ru/1.0.8/assets/bootstrap/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/bootstrap/fonts/glyphicons-halflings-regular.svg	(from http://risotto.mycookroom.ru/1.0.8/assets/bootstrap/css/bootstrap.min.css)
13:36:34	23424/23424	---MCZ	200	added ('OK')	text/plain	etag:W/%221c06c15-5b80-54d4b11e06129%22	http://risotto.mycookroom.ru/1.0.8/assets/bootstrap/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/bootstrap/fonts/glyphicons-halflings-regular.woff	(from http://risotto.mycookroom.ru/1.0.8/assets/bootstrap/css/bootstrap.min.css)
13:36:36	263806/263806	---MCZ	200	added ('OK')	text/javascript	etag:W/%221c06c03-4067e-54d4b11616d29%22	http://risotto.mycookroom.ru/1.0.8/assets/js/plugins.min.js	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/js/plugins.min.js	(from http://risotto.mycookroom.ru/1.0.8/start.html)
13:36:36	45404/45404	---MCZ	200	added ('OK')	text/plain	etag:W/%221c06c14-b15c-54d4b11dc3aa9%22	http://risotto.mycookroom.ru/1.0.8/assets/bootstrap/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/bootstrap/fonts/glyphicons-halflings-regular.ttf	(from http://risotto.mycookroom.ru/1.0.8/assets/bootstrap/css/bootstrap.min.css)
13:36:46	76518/76518	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221c02f72-12ae6-54d4b1060972a%22	http://risotto.mycookroom.ru/1.0.8/assets/fonts/fontawesome-webfont.eot?v=4.6.3	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/fonts/fontawesome-webfont5b62.eot	(from http://risotto.mycookroom.ru/1.0.8/assets/css/font-awesome.min.css)
13:36:46	76518/76518	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221c02f72-12ae6-54d4b1060972a%22	http://risotto.mycookroom.ru/1.0.8/assets/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/fonts/fontawesome-webfontd41d.eot	(from http://risotto.mycookroom.ru/1.0.8/assets/css/font-awesome.min.css)
13:36:51	391622/391622	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221c02f73-5f9c6-54d4b10685f5a%22	http://risotto.mycookroom.ru/1.0.8/assets/fonts/fontawesome-webfont.svg?v=4.6.3	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/fonts/fontawesome-webfont5b62.svg	(from http://risotto.mycookroom.ru/1.0.8/assets/css/font-awesome.min.css)
13:36:51	71896/71896	---MCZ	200	added ('OK')	text/plain	etag:W/%221c03d38-118d8-54d4b10718eea%22	http://risotto.mycookroom.ru/1.0.8/assets/fonts/fontawesome-webfont.woff2?v=4.6.3	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/fonts/fontawesome-webfont5b62.woff2	(from http://risotto.mycookroom.ru/1.0.8/assets/css/font-awesome.min.css)
13:36:53	90412/90412	---MCZ	200	added ('OK')	text/plain	etag:W/%221c03d30-1612c-54d4b1071218a%22	http://risotto.mycookroom.ru/1.0.8/assets/fonts/fontawesome-webfont.woff?v=4.6.3	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/fonts/fontawesome-webfont5b62.woff	(from http://risotto.mycookroom.ru/1.0.8/assets/css/font-awesome.min.css)
13:37:00	59572/59572	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221c02f6e-e8b4-54d4b10492b12%22	http://risotto.mycookroom.ru/1.0.8/assets/fonts/ElegantIcons.eot	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/fonts/ElegantIcons.eot	(from http://risotto.mycookroom.ru/1.0.8/assets/css/eleganticons.css)
13:37:02	152796/152796	---MCZ	200	added ('OK')	text/plain	etag:W/%221c03d2d-254dc-54d4b106a053a%22	http://risotto.mycookroom.ru/1.0.8/assets/fonts/fontawesome-webfont.ttf?v=4.6.3	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/fonts/fontawesome-webfont5b62.ttf	(from http://risotto.mycookroom.ru/1.0.8/assets/css/font-awesome.min.css)
13:37:02	63664/63664	---MCZ	200	added ('OK')	text/plain	etag:W/%221c02f71-f8b0-54d4b1057fc0a%22	http://risotto.mycookroom.ru/1.0.8/assets/fonts/ElegantIcons.woff	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/fonts/ElegantIcons.woff	(from http://risotto.mycookroom.ru/1.0.8/assets/css/eleganticons.css)
13:37:02	59572/59572	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221c02f6e-e8b4-54d4b10492b12%22	http://risotto.mycookroom.ru/1.0.8/assets/fonts/ElegantIcons.eot?	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/fonts/ElegantIconsd41d.eot	(from http://risotto.mycookroom.ru/1.0.8/assets/css/eleganticons.css)
13:37:04	116/116	---M--	200	added ('OK')	image/png	etag:%221c03f3b-74-54d4b10aa65b1%22	http://risotto.mycookroom.ru/1.0.8/assets/images/grabbing.png	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/grabbing.png	(from http://risotto.mycookroom.ru/1.0.8/assets/css/owl.carousel.css)
13:37:06	277297/277297	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221c02f6f-43b31-54d4b105b864a%22	http://risotto.mycookroom.ru/1.0.8/assets/fonts/ElegantIcons.svg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/fonts/ElegantIcons.svg	(from http://risotto.mycookroom.ru/1.0.8/assets/css/eleganticons.css)
13:37:07	59388/59388	---MCZ	200	added ('OK')	text/plain	etag:W/%221c02f70-e7fc-54d4b10509d52%22	http://risotto.mycookroom.ru/1.0.8/assets/fonts/ElegantIcons.ttf	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/fonts/ElegantIcons.ttf	(from http://risotto.mycookroom.ru/1.0.8/assets/css/eleganticons.css)
13:37:12	47681/47681	---M--	200	added ('OK')	image/jpeg	etag:%221c03f38-ba41-54d4b10a34d49%22	http://risotto.mycookroom.ru/1.0.8/assets/images/feature-1.jpg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/feature-1.jpg	(from http://risotto.mycookroom.ru/1.0.8/index.html)
13:37:13	3392/3392	---M--	200	added ('OK')	image/jpeg	etag:%221c06c1a-d40-54d4b12062909%22	http://risotto.mycookroom.ru/1.0.8/assets/images/avatar/2.jpg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/avatar/2.jpg	(from http://risotto.mycookroom.ru/1.0.8/index.html)
13:37:15	3805/3805	---M--	200	added ('OK')	image/jpeg	etag:%221c06c19-edd-54d4b12048711%22	http://risotto.mycookroom.ru/1.0.8/assets/images/avatar/1.jpg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/avatar/1.jpg	(from http://risotto.mycookroom.ru/1.0.8/index.html)
13:37:16	61503/61503	---M--	200	added ('OK')	image/jpeg	etag:%221c03f3a-f03f-54d4b10ab7b09%22	http://risotto.mycookroom.ru/1.0.8/assets/images/feature-3.jpg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/feature-3.jpg	(from http://risotto.mycookroom.ru/1.0.8/index.html)
13:37:16	75572/75572	---M--	200	added ('OK')	image/jpeg	etag:%221c03f39-12734-54d4b10a54149%22	http://risotto.mycookroom.ru/1.0.8/assets/images/feature-2.jpg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/feature-2.jpg	(from http://risotto.mycookroom.ru/1.0.8/index.html)
13:37:33	162219/162219	---M--	200	added ('OK')	image/jpeg	etag:%221c03f41-279ab-54d4b10b8f441%22	http://risotto.mycookroom.ru/1.0.8/assets/images/module-10.jpg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/module-10.jpg	(from http://risotto.mycookroom.ru/1.0.8/index.html)
13:37:35	126477/126477	---M--	200	added ('OK')	image/jpeg	etag:%221c06c31-1ee0d-54d4b12831d51%22	http://risotto.mycookroom.ru/1.0.8/assets/images/gallery/1.jpg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/gallery/1.jpg	(from http://risotto.mycookroom.ru/1.0.8/index.html)
13:37:35	114506/114506	---M--	200	added ('OK')	image/jpeg	etag:%221c06c32-1bf4a-54d4b128aaae9%22	http://risotto.mycookroom.ru/1.0.8/assets/images/gallery/3.jpg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/gallery/3.jpg	(from http://risotto.mycookroom.ru/1.0.8/index.html)
13:37:39	146249/146249	---M--	200	added ('OK')	image/jpeg	etag:%221c06c30-23b49-54d4b12820411%22	http://risotto.mycookroom.ru/1.0.8/assets/images/gallery/2.jpg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/gallery/2.jpg	(from http://risotto.mycookroom.ru/1.0.8/index.html)
13:37:43	44192/44192	---M--	200	added ('OK')	image/jpeg	etag:%221c06c35-aca0-54d4b1293d691%22	http://risotto.mycookroom.ru/1.0.8/assets/images/gallery/6.jpg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/gallery/6.jpg	(from http://risotto.mycookroom.ru/1.0.8/index.html)
13:37:53	113797/113797	---M--	200	added ('OK')	image/jpeg	etag:%221c06c34-1bc85-54d4b1292f7e9%22	http://risotto.mycookroom.ru/1.0.8/assets/images/gallery/5.jpg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/gallery/5.jpg	(from http://risotto.mycookroom.ru/1.0.8/index.html)
13:37:59	166104/166104	---M--	200	added ('OK')	image/jpeg	etag:%221c06c33-288d8-54d4b128c3189%22	http://risotto.mycookroom.ru/1.0.8/assets/images/gallery/4.jpg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/gallery/4.jpg	(from http://risotto.mycookroom.ru/1.0.8/index.html)
13:38:02	103770/103770	---M--	200	added ('OK')	image/jpeg	etag:%221c06be8-1955a-54d4b10eb2001%22	http://risotto.mycookroom.ru/1.0.8/assets/images/module-7.jpg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/module-7.jpg	(from http://risotto.mycookroom.ru/1.0.8/op-index-2.html)
13:38:06	17488/17488	---M--	200	added ('OK')	image/jpeg	etag:%221c03d3b-4450-54d4b1082e46a%22	http://risotto.mycookroom.ru/1.0.8/assets/images/1.jpg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/1.jpg	(from http://risotto.mycookroom.ru/1.0.8/index-winery.html)
13:38:07	15817/15817	---M--	200	added ('OK')	image/jpeg	etag:%221c03d3c-3dc9-54d4b10839fea%22	http://risotto.mycookroom.ru/1.0.8/assets/images/2.jpg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/2.jpg	(from http://risotto.mycookroom.ru/1.0.8/index-winery.html)
13:38:09	17270/17270	---M--	200	added ('OK')	image/jpeg	etag:%221c03db6-4376-54d4b108885d2%22	http://risotto.mycookroom.ru/1.0.8/assets/images/3.jpg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/3.jpg	(from http://risotto.mycookroom.ru/1.0.8/index-winery.html)
13:38:10	16746/16746	---M--	200	added ('OK')	image/jpeg	etag:%221c03db7-416a-54d4b10895caa%22	http://risotto.mycookroom.ru/1.0.8/assets/images/4.jpg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/4.jpg	(from http://risotto.mycookroom.ru/1.0.8/index-winery.html)
13:38:10	2226/2226	---M--	200	added ('OK')	image/png	etag:%221c06beb-8b2-54d4b10f4e019%22	http://risotto.mycookroom.ru/1.0.8/assets/images/signature.png	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/signature.png	(from http://risotto.mycookroom.ru/1.0.8/about.html)
13:38:16	32823/32823	---M--	200	added ('OK')	image/jpeg	etag:%221c06c42-8037-54d4b12d6a809%22	http://risotto.mycookroom.ru/1.0.8/assets/images/team/team-1.jpg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/team/team-1.jpg	(from http://risotto.mycookroom.ru/1.0.8/about.html)
13:38:21	24485/24485	---M--	200	added ('OK')	image/jpeg	etag:%221c06c43-5fa5-54d4b12db5f11%22	http://risotto.mycookroom.ru/1.0.8/assets/images/team/team-3.jpg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/team/team-3.jpg	(from http://risotto.mycookroom.ru/1.0.8/about.html)
13:38:25	26033/26033	---M--	200	added ('OK')	image/jpeg	etag:%221c06c41-65b1-54d4b12d4f671%22	http://risotto.mycookroom.ru/1.0.8/assets/images/team/team-2.jpg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/team/team-2.jpg	(from http://risotto.mycookroom.ru/1.0.8/about.html)
13:38:26	99465/99465	---M--	200	added ('OK')	image/jpeg	etag:%221c03dee-18489-54d4b1090c331%22	http://risotto.mycookroom.ru/1.0.8/assets/images/about-1.jpg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/about-1.jpg	(from http://risotto.mycookroom.ru/1.0.8/about.html)
13:38:26	221392/221392	---M--	200	added ('OK')	image/jpeg	etag:%221c06be3-360d0-54d4b10d580d9%22	http://risotto.mycookroom.ru/1.0.8/assets/images/module-2.jpg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/module-2.jpg	(from http://risotto.mycookroom.ru/1.0.8/op-index-2.html)
13:38:28	2871/2871	---M--	200	added ('OK')	image/png	etag:%221c06c22-b37-54d4b123b90e9%22	http://risotto.mycookroom.ru/1.0.8/assets/images/clients/client-2.png	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/clients/client-2.png	(from http://risotto.mycookroom.ru/1.0.8/about.html)
13:38:29	3442/3442	---M--	200	added ('OK')	image/png	etag:%221c06c24-d72-54d4b123ff5e9%22	http://risotto.mycookroom.ru/1.0.8/assets/images/clients/client-3.png	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/clients/client-3.png	(from http://risotto.mycookroom.ru/1.0.8/about.html)
13:38:29	17160/17160	---M--	200	added ('OK')	image/png	etag:%221c06c23-4308-54d4b123c6ba9%22	http://risotto.mycookroom.ru/1.0.8/assets/images/clients/client-1.png	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/clients/client-1.png	(from http://risotto.mycookroom.ru/1.0.8/about.html)
13:38:29	29145/29145	---M--	200	added ('OK')	image/jpeg	etag:%221c06c44-71d9-54d4b12dd9d49%22	http://risotto.mycookroom.ru/1.0.8/assets/images/team/team-4.jpg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/team/team-4.jpg	(from http://risotto.mycookroom.ru/1.0.8/about.html)
13:38:29	3395/3395	---M--	200	added ('OK')	image/png	etag:%221c06c25-d43-54d4b1240c109%22	http://risotto.mycookroom.ru/1.0.8/assets/images/clients/client-4.png	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/clients/client-4.png	(from http://risotto.mycookroom.ru/1.0.8/about.html)
13:38:30	4294/4294	---M--	200	added ('OK')	image/png	etag:%221c06c26-10c6-54d4b12444f31%22	http://risotto.mycookroom.ru/1.0.8/assets/images/clients/client-5.png	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/clients/client-5.png	(from http://risotto.mycookroom.ru/1.0.8/about.html)
13:38:30	4874/4874	---M--	200	added ('OK')	image/png	etag:%221c06c27-130a-54d4b124535a9%22	http://risotto.mycookroom.ru/1.0.8/assets/images/clients/client-6.png	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/clients/client-6.png	(from http://risotto.mycookroom.ru/1.0.8/about.html)
13:38:32	381371/381371	---M--	200	added ('OK')	image/jpeg	etag:%221c06bea-5d1bb-54d4b10f71681%22	http://risotto.mycookroom.ru/1.0.8/assets/images/module-9.jpg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/module-9.jpg	(from http://risotto.mycookroom.ru/1.0.8/op-index-2.html)
13:38:34	27584/27584	---M--	200	added ('OK')	image/jpeg	etag:%221c06c3a-6bc0-54d4b12b25b11%22	http://risotto.mycookroom.ru/1.0.8/assets/images/shop/3.jpg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/shop/3.jpg	(from http://risotto.mycookroom.ru/1.0.8/shop-grid.html)
13:38:35	24777/24777	---M--	200	added ('OK')	image/jpeg	etag:%221c06c3b-60c9-54d4b12b45eb1%22	http://risotto.mycookroom.ru/1.0.8/assets/images/shop/4.jpg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/shop/4.jpg	(from http://risotto.mycookroom.ru/1.0.8/shop-grid.html)
13:38:37	17188/17188	---M--	200	added ('OK')	image/jpeg	etag:%221c06c3e-4324-54d4b12bfb8f1%22	http://risotto.mycookroom.ru/1.0.8/assets/images/shop/7.jpg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/shop/7.jpg	(from http://risotto.mycookroom.ru/1.0.8/shop-grid.html)
13:38:37	36579/36579	---M--	200	added ('OK')	image/jpeg	etag:%221c06c3c-8ee3-54d4b12b97b49%22	http://risotto.mycookroom.ru/1.0.8/assets/images/shop/5.jpg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/shop/5.jpg	(from http://risotto.mycookroom.ru/1.0.8/shop-grid.html)
13:38:38	36476/36476	---M--	200	added ('OK')	image/jpeg	etag:%221c06c3d-8e7c-54d4b12bbcd09%22	http://risotto.mycookroom.ru/1.0.8/assets/images/shop/6.jpg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/shop/6.jpg	(from http://risotto.mycookroom.ru/1.0.8/shop-grid.html)
13:38:41	43222/43222	---M--	200	added ('OK')	image/jpeg	etag:%221c06c3f-a8d6-54d4b12c31069%22	http://risotto.mycookroom.ru/1.0.8/assets/images/shop/8.jpg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/shop/8.jpg	(from http://risotto.mycookroom.ru/1.0.8/shop-product.html)
13:38:43	38100/38100	---M--	200	added ('OK')	image/jpeg	etag:%221c06c40-94d4-54d4b12c68ef1%22	http://risotto.mycookroom.ru/1.0.8/assets/images/shop/9.jpg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/shop/9.jpg	(from http://risotto.mycookroom.ru/1.0.8/shop-product.html)
13:38:43	1471/1471	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%223bb7-5bf-5453febddef80%22	http://neomax.mycookroom.ru/assets/images/avatar/1.jpg	C:/My%20Web%20Sites/CastaDelSur/neomax.mycookroom.ru/assets/images/avatar/1.83.delayed	(from http://risotto.mycookroom.ru/1.0.8/shop-product.html)
13:38:44	1471/1471	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%223bb7-5bf-5453febddef80%22	http://neomax.mycookroom.ru/assets/images/avatar/2.jpg	C:/My%20Web%20Sites/CastaDelSur/neomax.mycookroom.ru/assets/images/avatar/2.jpg	(from http://risotto.mycookroom.ru/1.0.8/shop-product.html)
13:38:44	41910/41910	---M--	200	added ('OK')	image/jpeg	etag:%221c06c38-a3b6-54d4b12aba069%22	http://risotto.mycookroom.ru/1.0.8/assets/images/shop/11.jpg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/shop/11.jpg	(from http://risotto.mycookroom.ru/1.0.8/shop-product.html)
13:38:45	67884/67884	---M--	200	added ('OK')	image/jpeg	etag:%221c06c37-1092c-54d4b12a68f89%22	http://risotto.mycookroom.ru/1.0.8/assets/images/shop/10.jpg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/shop/10.jpg	(from http://risotto.mycookroom.ru/1.0.8/shop-product.html)
13:38:46	13309/13309	---M--	200	added ('OK')	image/jpeg	etag:%2233fd-530376175d500%22	http://lavierestaurant.demo1.wpdance.com/demo/wp-content/uploads/2015/12/55_Shop-180x180.jpg	C:/My%20Web%20Sites/CastaDelSur/lavierestaurant.demo1.wpdance.com/demo/wp-content/uploads/2015/12/55_Shop-180x180.jpg	(from http://risotto.mycookroom.ru/1.0.8/shop-cart.html)
13:39:01	91177/91177	---M--	200	added ('OK')	image/jpeg	etag:%221c06c1e-16429-54d4b12225bc9%22	http://risotto.mycookroom.ru/1.0.8/assets/images/blog/3.jpg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/blog/3.jpg	(from http://risotto.mycookroom.ru/1.0.8/blog-2.html)
13:39:03	113758/113758	---M--	200	added ('OK')	image/jpeg	etag:%221c06c1c-1bc5e-54d4b122067c9%22	http://risotto.mycookroom.ru/1.0.8/assets/images/blog/2.jpg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/blog/2.jpg	(from http://risotto.mycookroom.ru/1.0.8/blog-2.html)
13:39:03	122384/122384	---M--	200	added ('OK')	image/jpeg	etag:%221c06c1d-1de10-54d4b121a5131%22	http://risotto.mycookroom.ru/1.0.8/assets/images/blog/1.jpg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/blog/1.jpg	(from http://risotto.mycookroom.ru/1.0.8/blog-2.html)
13:39:05	1471/1471	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%223bb7-5bf-5453febddef80%22	http://neomax.mycookroom.ru/assets/images/avatar/3.jpg	C:/My%20Web%20Sites/CastaDelSur/neomax.mycookroom.ru/assets/images/avatar/3.8c.delayed	(from http://risotto.mycookroom.ru/1.0.8/blog-single.html)
13:39:08	129894/129894	---M--	200	added ('OK')	image/jpeg	etag:%221c06c1f-1fb66-54d4b12299f29%22	http://risotto.mycookroom.ru/1.0.8/assets/images/blog/4.jpg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/blog/4.jpg	(from http://risotto.mycookroom.ru/1.0.8/blog-2.html)
13:39:08	35791/35791	---M--	200	added ('OK')	image/jpeg	etag:%221c06c21-8bcf-54d4b122fec71%22	http://risotto.mycookroom.ru/1.0.8/assets/images/blog/6.jpg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/blog/6.jpg	(from http://risotto.mycookroom.ru/1.0.8/blog-2.html)
13:39:10	99422/99422	---M--	200	added ('OK')	image/jpeg	etag:%221c06c20-1845e-54d4b122b7bb9%22	http://risotto.mycookroom.ru/1.0.8/assets/images/blog/5.jpg	C:/My%20Web%20Sites/CastaDelSur/risotto.mycookroom.ru/1.0.8/assets/images/blog/5.jpg	(from http://risotto.mycookroom.ru/1.0.8/blog-2.html)
